Date Time,wind_all_real_time,wind_installed_capacity,elia_day_ahead,elia_hour_ahead,elia_week_ahead
23/09/2017 16,72.22,2621.9239999999995,32.005,51.06249999999999,487.4175
23/09/2017 17,73.70249999999999,2621.9239999999995,44.959999999999994,63.59,479.85749999999996
23/09/2017 18,96.08,2621.9239999999995,72.9825,102.12249999999999,472.38250000000005
23/09/2017 19,161.685,2621.9239999999995,125.0625,165.545,465.79749999999996
23/09/2017 20,253.2675,2621.9239999999995,188.07,226.565,460.805
23/09/2017 21,346.08,2621.9239999999995,241.685,290.8225,459.4825
23/09/2017 22,471.6075,2621.9239999999995,286.33,314.21500000000003,461.6575
23/09/2017 23,482.90250000000003,2621.9239999999995,308.28499999999997,304.3625,465.33250000000004
24/09/2017 00,376.455,2621.9239999999995,292.5675,267.23,366.51
24/09/2017 01,277.8675,2621.9239999999995,253.12499999999997,223.7775,370.12
24/09/2017 02,257.07500000000005,2621.9239999999995,211.95749999999998,187.96,372.60249999999996
24/09/2017 03,230.99,2621.9239999999995,179.2525,155.79999999999998,373.7825
24/09/2017 04,206.9375,2621.9239999999995,159.13,138.1175,373.39000000000004
24/09/2017 05,196.25,2621.9239999999995,153.31,147.82000000000002,371.15500000000003
24/09/2017 06,205.01250000000002,2621.9239999999995,164.9325,205.2,366.795
24/09/2017 07,260.5175,2621.9239999999995,182.9675,209.4675,360.045
24/09/2017 08,214.32999999999998,2621.9239999999995,178.205,202.69250000000002,350.84000000000003
24/09/2017 09,212.3075,2621.9239999999995,153.635,175.6375,340.105
24/09/2017 10,141.3775,2621.9239999999995,130.17,145.585,329.4125
24/09/2017 11,190.26500000000001,2621.9239999999995,111.315,118.23750000000001,320.4075
24/09/2017 12,206.5725,2621.9239999999995,103.555,104.795,315.02750000000003
24/09/2017 13,166.09,2621.9239999999995,93.75250000000001,99.015,315.475
24/09/2017 14,138.8975,2621.9239999999995,71.79249999999999,90.60749999999999,323.2975
24/09/2017 15,120.76499999999999,2621.9239999999995,62.635,80.53999999999999,337.87
24/09/2017 16,187.59249999999997,2621.9239999999995,73.765,116.985,356.66
24/09/2017 17,240.515,2621.9239999999995,102.91749999999999,154.665,376.69250000000005
24/09/2017 18,324.73749999999995,2621.9239999999995,152.7475,226.48000000000002,394.96000000000004
24/09/2017 19,379.58500000000004,2621.9239999999995,228.5475,330.26500000000004,408.415
24/09/2017 20,488.7850000000001,2621.9239999999995,313.59999999999997,436.41999999999996,414.4575
24/09/2017 21,644.33,2621.9239999999995,390.735,544.7950000000001,412.4525
24/09/2017 22,677.505,2621.9239999999995,469.59999999999997,539.375,404.29499999999996
24/09/2017 23,546.8399999999999,2621.9239999999995,514.635,491.12,392.58
25/09/2017 00,495.23249999999996,2621.9239999999995,471.79,448.70500000000004,333.4975
25/09/2017 01,480.83500000000004,2621.9239999999995,414.72,412.2725,328.865
25/09/2017 02,452.315,2621.9239999999995,370.1875,389.2775,323.40250000000003
25/09/2017 03,443.16749999999996,2621.9239999999995,345.8425,379.37250000000006,317.3125
25/09/2017 04,425.71250000000003,2621.9239999999995,333.125,368.82500000000005,310.4375
25/09/2017 05,381.5575,2621.9239999999995,334.365,356.89,302.56
25/09/2017 06,292.92749999999995,2621.9239999999995,328.40999999999997,357.78999999999996,293.415
25/09/2017 07,273.5125,2621.9239999999995,305.15,316.865,282.71500000000003
25/09/2017 08,236.875,2621.9239999999995,267.9375,263.2075,270.31000000000006
25/09/2017 09,206.82999999999998,2621.9239999999995,218.4175,207.0725,257.0525
25/09/2017 10,148.2475,2621.9239999999995,168.0725,167.1675,244.66
25/09/2017 11,139.70499999999998,2621.9239999999995,137.35500000000002,123.715,235.0975
25/09/2017 12,148.9625,2621.9239999999995,131.23000000000002,130.805,230.42499999999998
25/09/2017 13,222.83999999999997,2621.9239999999995,128.4175,142.63250000000002,232.74
25/09/2017 14,211.1725,2621.9239999999995,110.97999999999999,138.445,243.695
25/09/2017 15,158.365,2621.9239999999995,89.735,130.1,262.7825
25/09/2017 16,136.9375,2621.9239999999995,93.92999999999999,158.4725,287.355
25/09/2017 17,175.905,2621.9239999999995,119.9125,168.08999999999997,314.3
25/09/2017 18,190.6,2621.9239999999995,158.96,183.42000000000002,340.5025
25/09/2017 19,221.1775,2621.9239999999995,210.32000000000002,215.8425,362.77
25/09/2017 20,275.88,2621.9239999999995,243.425,248.6625,378.3175
25/09/2017 21,295.2025,2621.9239999999995,241.48250000000002,292.16,386.0525
25/09/2017 22,272.53,2621.9239999999995,220.515,265.24,387.58
25/09/2017 23,226.9525,2621.9239999999995,191.105,222.905,385.4175
26/09/2017 00,225.64499999999998,2621.9239999999995,138.95000000000002,177.64000000000001,341.72
26/09/2017 01,216.7375,2621.9239999999995,104.92999999999999,138.745,348.255
26/09/2017 02,187.72,2621.9239999999995,85.67,115.905,356.10249999999996
26/09/2017 03,133.41,2621.9239999999995,75.9425,105.77499999999999,365.11249999999995
26/09/2017 04,96.82499999999999,2621.9239999999995,71.7925,97.5025,374.295
26/09/2017 05,79.3175,2621.9239999999995,68.9175,85.7175,382.52
26/09/2017 06,76.01,2621.9239999999995,66.16,78.10249999999999,388.66
26/09/2017 07,83.53,2621.9239999999995,62.705000000000005,76.805,391.6075
26/09/2017 08,83.07999999999998,2621.9239999999995,54.63,68.705,390.58000000000004
26/09/2017 09,70.6,2621.9239999999995,44.47,59.765,386.1975
26/09/2017 10,63.085,2621.9239999999995,39.6275,51.47,380.5
26/09/2017 11,74.31,2621.9239999999995,38.615,41.75,375.7875
26/09/2017 12,79.32249999999999,2621.9239999999995,34.4475,40.697500000000005,374.29999999999995
26/09/2017 13,89.1775,2621.9239999999995,29.345,45.16499999999999,378.3075
26/09/2017 14,78.505,2621.9239999999995,29.115,51.099999999999994,389.62749999999994
26/09/2017 15,68.91,2621.9239999999995,35.8375,59.67,408.2625
26/09/2017 16,93.17,2621.9239999999995,50.730000000000004,73.3925,432.3175
26/09/2017 17,106.535,2621.9239999999995,71.98,83.77000000000001,459.54499999999996
26/09/2017 18,88.42999999999999,2621.9239999999995,96.47749999999999,95.69500000000001,487.70750000000004
26/09/2017 19,96.85500000000002,2621.9239999999995,126.41749999999999,119.755,514.5925
26/09/2017 20,165.845,2621.9239999999995,152.4125,162.005,538.2275
26/09/2017 21,180.17000000000002,2621.9239999999995,163.925,217.1,558.1675
26/09/2017 22,152.4175,2621.9239999999995,165.93,231.39499999999998,575.25
26/09/2017 23,169.7775,2621.9239999999995,153.8875,217.7,590.3875
27/09/2017 00,165.37,2621.9239999999995,168.9025,177.48,445.77250000000004
27/09/2017 01,134.73499999999999,2621.9239999999995,132.02,135.8125,436.805
27/09/2017 02,117.505,2621.9239999999995,110.36500000000001,112.49,427.43
27/09/2017 03,112.0775,2621.9239999999995,102.61,106.07000000000001,418.405
27/09/2017 04,155.91500000000002,2621.9239999999995,108.4025,109.69000000000001,409.515
27/09/2017 05,171.9075,2621.9239999999995,117.975,118.47500000000001,400.325
27/09/2017 06,163.91,2621.9239999999995,122.01249999999999,155.32999999999998,390.4
27/09/2017 07,135.705,2621.9239999999995,121.88,143.175,379.3075
27/09/2017 08,110.2225,2621.9239999999995,116.88,127.405,366.78000000000003
27/09/2017 09,90.2525,2621.9239999999995,112.2775,114.89,353.3875
27/09/2017 10,63.385000000000005,2621.9239999999995,110.83000000000001,101.5725,340.575
27/09/2017 11,67.925,2621.9239999999995,109.74,54.76,329.96
27/09/2017 12,72.3675,2621.9239999999995,107.88499999999999,60.910000000000004,323.16499999999996
27/09/2017 13,74.74499999999999,2621.9239999999995,104.54999999999998,67.05000000000001,321.84999999999997
27/09/2017 14,84.7625,2621.9239999999995,97.6325,68.735,327.395
27/09/2017 15,101.16,2621.9239999999995,91.2325,69.195,339.6075
27/09/2017 16,125.73,2621.9239999999995,89.83,100.075,356.78000000000003
27/09/2017 17,140.9025,2621.9239999999995,98.08,111.7975,376.895
27/09/2017 18,138.32,2621.9239999999995,126.24249999999999,136.33,397.945
27/09/2017 19,238.76,2621.9239999999995,175.75,185.7025,417.88
27/09/2017 20,372.655,2621.9239999999995,240.2375,256.645,434.865
27/09/2017 21,460.885,2621.9239999999995,312.325,413.655,448.255
27/09/2017 22,512.99,2621.9239999999995,385.585,467.2975,458.4425
27/09/2017 23,541.345,2621.9239999999995,441.815,492.37000000000006,465.915
28/09/2017 00,573.3625,2621.9239999999995,494.60249999999996,501.6,537.2175
28/09/2017 01,586.165,2621.9239999999995,522.1899999999999,501.9275,555.1175
28/09/2017 02,548.2975,2621.9239999999995,521.0074999999999,491.64,563.505
28/09/2017 03,471.325,2621.9239999999995,514.0224999999999,484.36249999999995,562.41
28/09/2017 04,372.455,2621.9239999999995,482.59000000000003,450.52,553.4275
28/09/2017 05,330.5075,2621.9239999999995,464.6775,409.135,538.4775
28/09/2017 06,272.515,2621.9239999999995,500.0575,322.465,519.44
28/09/2017 07,371.7475,2621.9239999999995,514.7175,367.18000000000006,498.21999999999997
28/09/2017 08,363.5075,2621.9239999999995,517.015,403.09499999999997,476.63
28/09/2017 09,328.38,2621.9239999999995,501.1225,418.465,456.28
28/09/2017 10,303.515,2621.9239999999995,467.055,403.805,438.5525
28/09/2017 11,291.6725,2621.9239999999995,426.97249999999997,322.935,424.7825
28/09/2017 12,303.475,2621.9239999999995,383.0925,347.60249999999996,416.24
28/09/2017 13,364.07500000000005,2621.9239999999995,344.44500000000005,373.62,414.22999999999996
28/09/2017 14,381.5525,2621.9239999999995,295.105,382.08,419.77
28/09/2017 15,298.5625,2621.9239999999995,262.565,405.065,432.3675
28/09/2017 16,285.47749999999996,2621.9239999999995,240.91500000000002,350.885,450.025
28/09/2017 17,282.0625,2621.9239999999995,207.4825,386.77,470.395
28/09/2017 18,328.2825,2621.9239999999995,182.87499999999997,396.5225,491.1325
28/09/2017 19,333.425,2621.9239999999995,187.4325,383.23,509.9175
28/09/2017 20,333.20750000000004,2621.9239999999995,198.5525,339.035,524.73
28/09/2017 21,302.4175,2621.9239999999995,200.45499999999998,293.2525,534.725
28/09/2017 22,301.555,2621.9239999999995,204.44,264.71750000000003,540.7149999999999
28/09/2017 23,275.3,2621.9239999999995,210.60000000000002,237.67000000000002,544.1275
29/09/2017 00,271.665,2621.9239999999995,225.48749999999998,218.2225,459.5675
29/09/2017 01,252.53500000000003,2621.9239999999995,225.66,208.37,477.13
29/09/2017 02,232.3425,2621.9239999999995,238.52999999999997,216.2975,494.2175
29/09/2017 03,265.9175,2621.9239999999995,267.94500000000005,250.86,510.27750000000003
29/09/2017 04,293.8025,2621.9239999999995,309.815,296.2475,524.0775
29/09/2017 05,330.44,2621.9239999999995,362.0625,340.91999999999996,534.1875
29/09/2017 06,361.0975,2621.9239999999995,425.165,410.5849999999999,539.155
29/09/2017 07,350.11749999999995,2621.9239999999995,513.9,456.73999999999995,537.53
29/09/2017 08,453.73249999999996,2621.9239999999995,603.2975,498.865,528.235
29/09/2017 09,412.52500000000003,2621.9239999999995,668.9000000000001,554.56,512.105
29/09/2017 10,490.255,2621.9239999999995,714.5675000000001,600.335,491.85
29/09/2017 11,642.865,2621.9239999999995,740.7650000000001,559.16,470.605
29/09/2017 12,648.9675,2621.9239999999995,753.49,594.415,451.5625
29/09/2017 13,758.4925,2621.9239999999995,750.1000000000001,618.3599999999999,437.9200000000001
29/09/2017 14,666.7325,2621.9239999999995,733.665,628.8800000000001,432.4225
29/09/2017 15,696.8525,2621.9239999999995,750.4375,650.45,435.63250000000005
29/09/2017 16,960.8774999999999,2621.9239999999995,785.5999999999999,793.75,445.90999999999997
29/09/2017 17,848.5875000000001,2621.9239999999995,761.9175,846.665,461.16499999999996
29/09/2017 18,699.3125000000001,2621.9239999999995,713.595,791.7750000000001,479.315
29/09/2017 19,703.5325,2621.9239999999995,634.63,703.64,498.255
29/09/2017 20,663.0375,2621.9239999999995,546.675,577.4925000000001,516.015
29/09/2017 21,575.4025000000001,2621.9239999999995,472.87250000000006,532.5450000000001,531.48
29/09/2017 22,428.70000000000005,2621.9239999999995,403.53999999999996,444.8675,544.3375
29/09/2017 23,350.295,2621.9239999999995,372.00250000000005,345.4275,554.3299999999999
30/09/2017 00,340.6725,2621.9239999999995,211.83499999999998,285.22499999999997,774.8800000000001
30/09/2017 01,337.3275,2621.9239999999995,182.16500000000002,245.31,776.2175
30/09/2017 02,246.04500000000002,2621.9239999999995,166.52,214.805,768.5975000000001
30/09/2017 03,236.70000000000002,2621.9239999999995,162.94500000000002,193.885,752.6524999999999
30/09/2017 04,180.5275,2621.9239999999995,169.86,190.6575,730.5600000000001
30/09/2017 05,151.495,2621.9239999999995,175.0875,200.64,704.7425
30/09/2017 06,148.505,2621.9239999999995,173.9,134.6525,677.365
30/09/2017 07,175.74,2621.9239999999995,160.4675,122.50999999999999,650.49
30/09/2017 08,178.8025,2621.9239999999995,141.945,116.64,625.9499999999999
30/09/2017 09,168.5125,2621.9239999999995,126.3725,126.83500000000001,604.72
30/09/2017 10,172.41,2621.9239999999995,118.315,142.015,586.8874999999999
30/09/2017 11,179.0675,2621.9239999999995,121.1675,210.63500000000002,572.41
30/09/2017 12,185.99249999999998,2621.9239999999995,132.525,229.595,561.2950000000001
30/09/2017 13,182.39499999999998,2621.9239999999995,147.405,211.47,553.6274999999999
30/09/2017 14,145.8375,2621.9239999999995,157.81,189.45,549.525
30/09/2017 15,151.1525,2621.9239999999995,154.025,172.16,549.0250000000001
30/09/2017 16,145.1275,2621.9239999999995,144.795,128.7075,552.0425
30/09/2017 17,160.32250000000002,2621.9239999999995,139.665,139.59750000000003,558.47
30/09/2017 18,270.76250000000005,2621.9239999999995,140.68,175.245,568.17
30/09/2017 19,371.8025,2621.9239999999995,162.89499999999998,219.675,580.965
30/09/2017 20,462.8375,2621.9239999999995,205.78500000000003,270.31500000000005,596.6850000000001
30/09/2017 21,527.06,2621.9239999999995,251.2,454.30500000000006,614.8275
30/09/2017 22,426.88750000000005,2621.9239999999995,312.895,490.74,635.19
30/09/2017 23,532.515,2621.9239999999995,389.6525,549.8825,657.8599999999999
01/10/2017 00,615.415,2621.9239999999995,583.5550000000001,627.09,397.3625
01/10/2017 01,664.2625,2621.9239999999995,621.8,706.8,406.47499999999997
01/10/2017 02,714.195,2621.9239999999995,683.345,762.4399999999999,418.87500000000006
01/10/2017 03,691.1524999999999,2621.9239999999995,770.8125,820.6175000000001,434.36
01/10/2017 04,736.58,2621.9239999999995,837.905,873.7874999999999,452.37
01/10/2017 05,767.2075,2621.9239999999995,887.78,912.6324999999999,472.385
01/10/2017 06,934.1824999999999,2621.9239999999995,959.925,915.1750000000001,493.91
01/10/2017 07,1185.07,2621.9239999999995,1041.345,1030.6924999999999,516.535
01/10/2017 08,1273.96,2621.9239999999995,1133.1275,1133.8825,539.85
01/10/2017 09,1293.31,2621.9239999999995,1210.5625,1219.8725,563.565
01/10/2017 10,1304.98,2621.9239999999995,1272.175,1284.1299999999999,587.4275
01/10/2017 11,1330.3975,2621.9239999999995,1342.7424999999998,1337.24,611.085
01/10/2017 12,1443.0549999999998,2621.9239999999995,1406.7250000000001,1378.78,634.145
01/10/2017 13,1536.0674999999999,2621.9239999999995,1450.68,1427.0025,656.17
01/10/2017 14,1600.3249999999998,2621.9239999999995,1464.455,1459.175,676.77
01/10/2017 15,1545.495,2621.9239999999995,1455.415,1465.3875,696.1300000000001
01/10/2017 16,1432.04,2621.9239999999995,1436.1875,1518.5275000000001,714.9050000000001
01/10/2017 17,1373.0125,2621.9239999999995,1420.59,1509.235,733.8299999999999
01/10/2017 18,1424.88,2621.9239999999995,1424.9325,1515.5949999999998,753.7550000000001
01/10/2017 19,1452.3400000000001,2621.9239999999995,1451.9499999999998,1550.375,775.555
01/10/2017 20,1476.1475,2621.9239999999995,1510.0625,1607.9775,799.8425000000001
01/10/2017 21,1544.6399999999999,2621.9239999999995,1584.0725,1576.2475,825.2450000000001
01/10/2017 22,1622.9524999999999,2621.9239999999995,1650.1499999999999,1647.8525,849.8
01/10/2017 23,1605.9025000000001,2621.9239999999995,1699.04,1701.09,872.0699999999999
02/10/2017 00,1618.955,2621.9239999999995,1778.8799999999999,1736.56,878.44
02/10/2017 01,1660.3125,2621.9239999999995,1789.4075000000003,1754.6625,881.52
02/10/2017 02,1668.7024999999999,2621.9239999999995,1783.7175,1755.3049999999998,884.6700000000001
02/10/2017 03,1629.115,2621.9239999999995,1756.025,1731.96,888.1824999999999
02/10/2017 04,1595.485,2621.9239999999995,1712.4875,1690.5225,891.5775000000001
02/10/2017 05,1618.095,2621.9239999999995,1669.9450000000002,1646.4175,894.25
02/10/2017 06,1581.895,2621.9239999999995,1627.3300000000002,1596.565,895.8924999999999
02/10/2017 07,1419.8799999999999,2621.9239999999995,1585.9075,1546.365,896.115
02/10/2017 08,1420.5325,2621.9239999999995,1559.99,1522.4850000000001,894.4575
02/10/2017 09,1393.7875,2621.9239999999995,1557.3200000000002,1520.1175,891.2649999999999
02/10/2017 10,1400.205,2621.9239999999995,1579.3250000000003,1534.5299999999997,887.9625
02/10/2017 11,1384.415,2621.9239999999995,1615.6699999999998,1479.21,884.4675
02/10/2017 12,1528.0025,2621.9239999999995,1655.655,1531.0175,879.7099999999999
02/10/2017 13,1518.8425000000002,2621.9239999999995,1689.1475,1578.5349999999999,874.635
02/10/2017 14,1513.67,2621.9239999999995,1707.31,1612.5175,872.1975
02/10/2017 15,1441.16,2621.9239999999995,1703.47,1618.395,873.235
02/10/2017 16,1299.455,2621.9239999999995,1678.2450000000001,1483.25,876.675
02/10/2017 17,1304.6825,2621.9239999999995,1626.2475,1454.7024999999999,882.505
02/10/2017 18,1352.8975,2621.9239999999995,1545.9025,1393.315,890.6650000000001
02/10/2017 19,1267.6225,2621.9239999999995,1480.13,1340.3875,901.0975
02/10/2017 20,1161.7825,2621.9239999999995,1445.65,1344.7649999999999,913.645
02/10/2017 21,1351.1875,2621.9239999999995,1429.74,1161.785,926.7900000000001
02/10/2017 22,1483.49,2621.9239999999995,1411.355,1200.3649999999998,939.3950000000001
02/10/2017 23,1352.8975,2621.9239999999995,1377.9025,1211.205,951.2049999999999
03/10/2017 00,1191.55,2621.9239999999995,1304.25,1196.7975,1171.395
03/10/2017 01,1149.005,2621.9239999999995,1262.275,1187.385,1159.2649999999999
03/10/2017 02,1150.69,2621.9239999999995,1227.65,1166.3275,1148.4625
03/10/2017 03,1136.8075000000001,2621.9239999999995,1204.19,1141.8449999999998,1139.27
03/10/2017 04,1171.0375000000001,2621.9239999999995,1189.71,1129.755,1132.175
03/10/2017 05,1168.47,2621.9239999999995,1173.6375,1120.735,1127.75
03/10/2017 06,1146.3249999999998,2621.9239999999995,1145.4424999999999,1140.9650000000001,1126.61
03/10/2017 07,1060.3174999999999,2621.9239999999995,1131.5349999999999,1115.955,1129.3999999999999
03/10/2017 08,1059.82,2621.9239999999995,1129.505,1102.8375,1136.6125
03/10/2017 09,992.1125000000001,2621.9239999999995,1118.855,1106.785,1147.4050000000002
03/10/2017 10,929.4825,2621.9239999999995,1125.3725,1122.56,1159.595
03/10/2017 11,815.995,2621.9239999999995,1112.615,970.4449999999999,1170.7525
03/10/2017 12,799.515,2621.9239999999995,1017.5575,929.1850000000001,1178.375
03/10/2017 13,712.3225,2621.9239999999995,884.6925,856.41,1179.9575
03/10/2017 14,607.3974999999999,2621.9239999999995,778.8024999999999,781.4725000000001,1173.3575
03/10/2017 15,503.7275,2621.9239999999995,696.81,697.2025,1158.3050000000003
03/10/2017 16,463.8025,2621.9239999999995,623.4499999999999,455.57,1136.395
03/10/2017 17,476.375,2621.9239999999995,536.285,390.52250000000004,1109.665
03/10/2017 18,508.99749999999995,2621.9239999999995,451.15,331.585,1080.175
03/10/2017 19,572.15,2621.9239999999995,415.3475,331.72,1049.9750000000001
03/10/2017 20,631.8525000000001,2621.9239999999995,416.08,379.075,1020.9300000000001
03/10/2017 21,561.705,2621.9239999999995,425.11,589.45,993.14
03/10/2017 22,666.845,2621.9239999999995,437.4825000000001,603.465,966.7125000000001
03/10/2017 23,713.2375,2621.9239999999995,463.97,635.6125,942.3475000000001
04/10/2017 00,729.1574999999999,2621.9239999999995,609.465,667.94,1024.315
04/10/2017 01,703.2925,2621.9239999999995,616.9,672.3800000000001,994.4825
04/10/2017 02,648.34,2621.9239999999995,619.9424999999999,672.6725,965.225
04/10/2017 03,624.9124999999999,2621.9239999999995,630.6099999999999,706.6675,936.7624999999999
04/10/2017 04,746.9725,2621.9239999999995,640.9525,723.53,909.9925000000001
04/10/2017 05,779.8475000000001,2621.9239999999995,660.72,719.6125000000001,885.865
04/10/2017 06,735.975,2621.9239999999995,688.25,813.8725000000001,865.2275
04/10/2017 07,687.98,2621.9239999999995,726.435,829.045,848.845
04/10/2017 08,795.38,2621.9239999999995,763.895,849.2700000000001,837.235
04/10/2017 09,960.7425,2621.9239999999995,796.9525,903.93,830.0799999999999
04/10/2017 10,1037.935,2621.9239999999995,865.97,985.005,826.26
04/10/2017 11,1126.15,2621.9239999999995,998.6075000000001,1151.795,824.55
04/10/2017 12,1283.0774999999999,2621.9239999999995,1155.44,1251.7675,823.7624999999999
04/10/2017 13,1445.8049999999998,2621.9239999999995,1265.255,1324.6825,822.6949999999999
04/10/2017 14,1479.5525,2621.9239999999995,1329.6575,1368.355,820.32
04/10/2017 15,1446.5625,2621.9239999999995,1383.445,1395.8274999999999,816.3100000000001
04/10/2017 16,1432.6025,2621.9239999999995,1400.5400000000002,1439.17,810.9124999999999
04/10/2017 17,1436.4375,2621.9239999999995,1378.995,1396.7375000000002,804.4925
04/10/2017 18,1257.58,2621.9239999999995,1354.1075,1354.065,797.4250000000001
04/10/2017 19,1214.73,2621.9239999999995,1353.44,1334.4699999999998,790.0674999999999
04/10/2017 20,1255.1575,2621.9239999999995,1370.0600000000002,1350.1399999999999,782.76
04/10/2017 21,1221.7,2621.9239999999995,1410.3300000000002,1320.3,775.76
04/10/2017 22,1266.9975,2621.9239999999995,1465.51,1388.5324999999998,769.36
04/10/2017 23,1325.0549999999998,2621.9239999999995,1513.1525,1457.2099999999998,763.7574999999999
05/10/2017 00,1379.045,2621.9239999999995,1571.2125,1524.33,621.7475
05/10/2017 01,1493.495,2621.9239999999995,1641.5075,1597.605,642.825
05/10/2017 02,1583.1924999999999,2621.9239999999995,1724.4075,1685.46,656.31
05/10/2017 03,1628.9599999999998,2621.9239999999995,1820.6399999999999,1784.225,661.6600000000001
05/10/2017 04,1798.2525,2621.9239999999995,1911.67,1880.4425,660.6125
05/10/2017 05,1817.2775000000001,2621.9239999999995,1974.255,1956.1025,655.475
05/10/2017 06,1802.725,2621.9239999999995,2009.725,1870.425,648.5400000000001
05/10/2017 07,1820.2125,2621.9239999999995,2045.035,1897.49,642.1725
05/10/2017 08,1848.8,2621.9239999999995,2086.5224999999996,1959.3999999999999,638.4575
05/10/2017 09,1837.3400000000001,2621.9239999999995,2097.565,2041.3975,638.1075000000001
05/10/2017 10,1803.0825000000002,2621.9239999999995,2076.5299999999997,2069.005,640.4899999999999
05/10/2017 11,1741.1475,2621.9239999999995,1990.775,1784.9650000000001,644.6825
05/10/2017 12,1682.615,2621.9239999999995,1802.185,1665.5700000000002,649.7674999999999
05/10/2017 13,1543.1575,2621.9239999999995,1603.4850000000001,1518.05,654.83
05/10/2017 14,1327.0900000000001,2621.9239999999995,1454.4975,1394.5200000000002,659.0275
05/10/2017 15,1198.3625000000002,2621.9239999999995,1314.325,1283.8775,661.9200000000001
05/10/2017 16,1130.47,2621.9239999999995,1197.5325,1100.4175,663.5124999999999
05/10/2017 17,1029.9575,2621.9239999999995,1113.415,1012.705,663.8475000000001
05/10/2017 18,936.9475,2621.9239999999995,1037.455,940.435,662.9875
05/10/2017 19,889.555,2621.9239999999995,993.4150000000001,918.345,660.9875
05/10/2017 20,790.7450000000001,2621.9239999999995,973.1325,913.7449999999999,657.9350000000001
05/10/2017 21,804.815,2621.9239999999995,950.7325000000001,881.095,653.4175
05/10/2017 22,951.9699999999999,2621.9239999999995,941.2525,892.3775,648.0625
05/10/2017 23,1075.185,2621.9239999999995,954.5450000000001,926.83,643.2149999999999
06/10/2017 00,1095.995,2621.9239999999995,1027.865,976.1775,795.2149999999999
06/10/2017 01,967.8900000000001,2621.9239999999995,1075.52,1021.5574999999999,787.37
06/10/2017 02,918.9124999999999,2621.9239999999995,1123.8374999999999,1061.525,776.7625
06/10/2017 03,863.9224999999999,2621.9239999999995,1148.38,1106.8200000000002,764.0224999999999
06/10/2017 04,898.4124999999999,2621.9239999999995,1169.2800000000002,1161.6775,750.1325
06/10/2017 05,879.2275,2621.9239999999995,1192.295,1195.0525,736.1175
06/10/2017 06,1043.9125,2621.9239999999995,1206.6925,1039.0149999999999,722.88
06/10/2017 07,1132.9575,2621.9239999999995,1224.335,1110.625,711.295
06/10/2017 08,1183.585,2621.9239999999995,1244.8999999999999,1169.0549999999998,702.0550000000001
06/10/2017 09,1146.27,2621.9239999999995,1270.86,1214.52,695.225
06/10/2017 10,1215.5725,2621.9239999999995,1308.2150000000001,1252.3975,690.175
06/10/2017 11,1274.9625,2621.9239999999995,1343.9249999999997,1259.5349999999999,686.0250000000001
06/10/2017 12,1279.5475000000001,2621.9239999999995,1355.4825,1285.4575,681.8299999999999
06/10/2017 13,1220.1675,2621.9239999999995,1373.83,1299.4724999999999,676.59
06/10/2017 14,1108.395,2621.9239999999995,1394.2075,1303.145,669.5325
06/10/2017 15,989.2475,2621.9239999999995,1393.1175,1283.175,660.905
06/10/2017 16,785.5775,2621.9239999999995,1359.1425,1064.2975000000001,651.9425
06/10/2017 17,674.4425,2621.9239999999995,1250.6225000000002,959.69,644.0975000000001
06/10/2017 18,621.5825,2621.9239999999995,1073.3,749.4125,638.855
06/10/2017 19,458.39000000000004,2621.9239999999995,869.48,518.22,637.745
06/10/2017 20,410.77000000000004,2621.9239999999995,698.335,380.08,642.0174999999999
06/10/2017 21,404.43,2621.9239999999995,581.8475000000001,357.32000000000005,651.795
06/10/2017 22,489.8075,2621.9239999999995,500.765,372.97499999999997,665.2325
06/10/2017 23,441.42,2621.9239999999995,442.375,391.045,679.7375
07/10/2017 00,419.23249999999996,2621.9239999999995,414.6125,398.6424999999999,828.4825000000001
07/10/2017 01,486.655,2621.9239999999995,473.2875,462.48249999999996,826.485
07/10/2017 02,660.1800000000001,2621.9239999999995,612.7275,632.6275,820.595
07/10/2017 03,887.4599999999999,2621.9239999999995,807.11,860.495,810.52
07/10/2017 04,1165.5975,2621.9239999999995,992.6875,1071.655,796.965
07/10/2017 05,1392.855,2621.9239999999995,1156.5275000000001,1246.3425,780.8800000000001
07/10/2017 06,1496.33,2621.9239999999995,1267.3049999999998,1460.0674999999999,763.27
07/10/2017 07,1597.5,2621.9239999999995,1366.685,1518.1525000000001,745.18
07/10/2017 08,1661.2675,2621.9239999999995,1479.345,1592.4650000000001,727.5875000000001
07/10/2017 09,1715.86,2621.9239999999995,1587.5324999999998,1678.5275,710.87
07/10/2017 10,1667.1225000000002,2621.9239999999995,1700.6325,1767.7125,694.7375
07/10/2017 11,1674.4299999999998,2621.9239999999995,1805.535,1786.2599999999998,678.79
07/10/2017 12,1689.285,2621.9239999999995,1891.2375,1854.7925,662.4649999999999
07/10/2017 13,1656.1025,2621.9239999999995,1948.7375,1907.6774999999998,644.9375
07/10/2017 14,1707.5875,2621.9239999999995,1968.57,1938.4775,625.545
07/10/2017 15,1760.8375,2621.9239999999995,1953.6925,1945.8049999999998,604.485
07/10/2017 16,1777.9,2621.9239999999995,1909.4424999999999,1792.6550000000002,582.8275
07/10/2017 17,1654.1174999999998,2621.9239999999995,1831.455,1770.1225,561.82
07/10/2017 18,1478.63,2621.9239999999995,1704.15,1728.6,542.685
